notice_id,user_id,title,description,image_url,status,publish_date,expiry_date,created_at,updated_at
699,357,Campus Notice Title 699,This is the description for campus notice number 699. Please read carefully.,https://example.com/notices/image_699.jpg,pending,02-01-2026 15:00,28-01-2026 15:00,15-02-2026 13:00,15-02-2026 17:00
700,712,Campus Notice Title 700,This is the description for campus notice number 700. Please read carefully.,https://example.com/notices/image_700.jpg,pending,23-03-2026 10:00,12-04-2026 10:00,20-03-2026 16:00,21-03-2026 02:00
701,386,Campus Notice Title 701,This is the description for campus notice number 701. Please read carefully.,https://example.com/notices/image_701.jpg,rejected,12-02-2026 10:00,23-02-2026 10:00,14-01-2026 13:00,14-01-2026 13:00
702,408,Campus Notice Title 702,This is the description for campus notice number 702. Please read carefully.,https://example.com/notices/image_702.jpg,draft,01-02-2026 16:00,22-02-2026 16:00,08-03-2026 16:00,09-03-2026 02:00
703,426,Campus Notice Title 703,This is the description for campus notice number 703. Please read carefully.,https://example.com/notices/image_703.jpg,rejected,12-01-2026 14:00,01-02-2026 14:00,02-01-2026 10:00,02-01-2026 14:00
704,309,Campus Notice Title 704,This is the description for campus notice number 704. Please read carefully.,https://example.com/notices/image_704.jpg,pending,27-02-2026 13:00,04-03-2026 13:00,05-03-2026 16:00,05-03-2026 22:00
705,654,Campus Notice Title 705,This is the description for campus notice number 705. Please read carefully.,https://example.com/notices/image_705.jpg,pending,05-01-2026 10:00,20-01-2026 10:00,22-02-2026 15:00,22-02-2026 15:00
706,186,Campus Notice Title 706,This is the description for campus notice number 706. Please read carefully.,https://example.com/notices/image_706.jpg,draft,12-02-2026 09:00,07-03-2026 09:00,04-01-2026 11:00,04-01-2026 19:00
707,969,Campus Notice Title 707,This is the description for campus notice number 707. Please read carefully.,https://example.com/notices/image_707.jpg,published,06-02-2026 15:00,07-03-2026 15:00,07-03-2026 09:00,07-03-2026 09:00
708,889,Campus Notice Title 708,This is the description for campus notice number 708. Please read carefully.,https://example.com/notices/image_708.jpg,published,09-03-2026 14:00,19-03-2026 14:00,21-01-2026 15:00,21-01-2026 17:00
709,168,Campus Notice Title 709,This is the description for campus notice number 709. Please read carefully.,https://example.com/notices/image_709.jpg,rejected,01-02-2026 10:00,08-02-2026 10:00,27-01-2026 16:00,27-01-2026 22:00
710,392,Campus Notice Title 710,This is the description for campus notice number 710. Please read carefully.,https://example.com/notices/image_710.jpg,rejected,27-03-2026 14:00,13-04-2026 14:00,20-02-2026 12:00,20-02-2026 19:00
711,179,Campus Notice Title 711,This is the description for campus notice number 711. Please read carefully.,https://example.com/notices/image_711.jpg,pending,07-01-2026 10:00,06-02-2026 10:00,10-02-2026 10:00,10-02-2026 11:00
712,168,Campus Notice Title 712,This is the description for campus notice number 712. Please read carefully.,https://example.com/notices/image_712.jpg,rejected,18-02-2026 13:00,17-03-2026 13:00,18-03-2026 16:00,18-03-2026 19:00
713,84,Campus Notice Title 713,This is the description for campus notice number 713. Please read carefully.,https://example.com/notices/image_713.jpg,pending,21-01-2026 16:00,14-02-2026 16:00,18-03-2026 16:00,19-03-2026 02:00
714,900,Campus Notice Title 714,This is the description for campus notice number 714. Please read carefully.,https://example.com/notices/image_714.jpg,rejected,30-01-2026 12:00,07-02-2026 12:00,12-03-2026 14:00,12-03-2026 22:00
715,329,Campus Notice Title 715,This is the description for campus notice number 715. Please read carefully.,https://example.com/notices/image_715.jpg,draft,18-02-2026 12:00,28-02-2026 12:00,08-01-2026 15:00,08-01-2026 17:00
716,729,Campus Notice Title 716,This is the description for campus notice number 716. Please read carefully.,https://example.com/notices/image_716.jpg,published,01-03-2026 12:00,13-03-2026 12:00,28-01-2026 16:00,29-01-2026 01:00
717,353,Campus Notice Title 717,This is the description for campus notice number 717. Please read carefully.,https://example.com/notices/image_717.jpg,rejected,06-02-2026 11:00,21-02-2026 11:00,22-02-2026 13:00,22-02-2026 18:00
718,749,Campus Notice Title 718,This is the description for campus notice number 718. Please read carefully.,https://example.com/notices/image_718.jpg,draft,21-01-2026 15:00,31-01-2026 15:00,02-01-2026 11:00,02-01-2026 19:00
719,384,Campus Notice Title 719,This is the description for campus notice number 719. Please read carefully.,https://example.com/notices/image_719.jpg,pending,27-01-2026 15:00,13-02-2026 15:00,12-01-2026 10:00,12-01-2026 19:00
720,261,Campus Notice Title 720,This is the description for campus notice number 720. Please read carefully.,https://example.com/notices/image_720.jpg,published,14-02-2026 16:00,28-02-2026 16:00,25-03-2026 10:00,25-03-2026 12:00
721,398,Campus Notice Title 721,This is the description for campus notice number 721. Please read carefully.,https://example.com/notices/image_721.jpg,pending,06-02-2026 09:00,22-02-2026 09:00,10-03-2026 13:00,10-03-2026 22:00
722,776,Campus Notice Title 722,This is the description for campus notice number 722. Please read carefully.,https://example.com/notices/image_722.jpg,pending,24-03-2026 16:00,08-04-2026 16:00,18-02-2026 15:00,18-02-2026 19:00
723,45,Campus Notice Title 723,This is the description for campus notice number 723. Please read carefully.,https://example.com/notices/image_723.jpg,pending,26-01-2026 13:00,23-02-2026 13:00,26-03-2026 10:00,26-03-2026 15:00
724,232,Campus Notice Title 724,This is the description for campus notice number 724. Please read carefully.,https://example.com/notices/image_724.jpg,draft,05-01-2026 10:00,23-01-2026 10:00,03-02-2026 09:00,03-02-2026 10:00
725,924,Campus Notice Title 725,This is the description for campus notice number 725. Please read carefully.,https://example.com/notices/image_725.jpg,rejected,07-03-2026 11:00,30-03-2026 11:00,25-01-2026 17:00,25-01-2026 17:00
726,379,Campus Notice Title 726,This is the description for campus notice number 726. Please read carefully.,https://example.com/notices/image_726.jpg,published,18-01-2026 14:00,17-02-2026 14:00,16-03-2026 15:00,16-03-2026 18:00
727,946,Campus Notice Title 727,This is the description for campus notice number 727. Please read carefully.,https://example.com/notices/image_727.jpg,rejected,17-03-2026 10:00,16-04-2026 10:00,14-03-2026 11:00,14-03-2026 14:00
728,590,Campus Notice Title 728,This is the description for campus notice number 728. Please read carefully.,https://example.com/notices/image_728.jpg,draft,08-01-2026 13:00,22-01-2026 13:00,13-02-2026 14:00,13-02-2026 20:00
729,646,Campus Notice Title 729,This is the description for campus notice number 729. Please read carefully.,https://example.com/notices/image_729.jpg,rejected,17-03-2026 10:00,09-04-2026 10:00,07-03-2026 14:00,07-03-2026 19:00
730,534,Campus Notice Title 730,This is the description for campus notice number 730. Please read carefully.,https://example.com/notices/image_730.jpg,published,23-03-2026 12:00,03-04-2026 12:00,17-01-2026 17:00,17-01-2026 17:00
731,653,Campus Notice Title 731,This is the description for campus notice number 731. Please read carefully.,https://example.com/notices/image_731.jpg,pending,13-01-2026 15:00,06-02-2026 15:00,09-03-2026 14:00,09-03-2026 18:00
732,744,Campus Notice Title 732,This is the description for campus notice number 732. Please read carefully.,https://example.com/notices/image_732.jpg,rejected,22-02-2026 11:00,04-03-2026 11:00,07-02-2026 09:00,07-02-2026 19:00
733,37,Campus Notice Title 733,This is the description for campus notice number 733. Please read carefully.,https://example.com/notices/image_733.jpg,published,27-01-2026 16:00,04-02-2026 16:00,04-01-2026 17:00,04-01-2026 17:00
734,218,Campus Notice Title 734,This is the description for campus notice number 734. Please read carefully.,https://example.com/notices/image_734.jpg,draft,28-01-2026 15:00,22-02-2026 15:00,05-02-2026 09:00,05-02-2026 10:00
735,698,Campus Notice Title 735,This is the description for campus notice number 735. Please read carefully.,https://example.com/notices/image_735.jpg,pending,28-01-2026 12:00,02-02-2026 12:00,19-01-2026 15:00,19-01-2026 18:00
736,154,Campus Notice Title 736,This is the description for campus notice number 736. Please read carefully.,https://example.com/notices/image_736.jpg,rejected,26-03-2026 15:00,01-04-2026 15:00,11-03-2026 15:00,11-03-2026 22:00
737,319,Campus Notice Title 737,This is the description for campus notice number 737. Please read carefully.,https://example.com/notices/image_737.jpg,draft,21-01-2026 12:00,16-02-2026 12:00,09-03-2026 11:00,09-03-2026 16:00
738,390,Campus Notice Title 738,This is the description for campus notice number 738. Please read carefully.,https://example.com/notices/image_738.jpg,published,24-03-2026 15:00,18-04-2026 15:00,03-02-2026 10:00,03-02-2026 13:00
739,440,Campus Notice Title 739,This is the description for campus notice number 739. Please read carefully.,https://example.com/notices/image_739.jpg,published,23-03-2026 11:00,19-04-2026 11:00,17-03-2026 09:00,17-03-2026 12:00
740,880,Campus Notice Title 740,This is the description for campus notice number 740. Please read carefully.,https://example.com/notices/image_740.jpg,published,09-01-2026 09:00,24-01-2026 09:00,31-03-2026 15:00,31-03-2026 20:00
741,354,Campus Notice Title 741,This is the description for campus notice number 741. Please read carefully.,https://example.com/notices/image_741.jpg,draft,27-01-2026 12:00,21-02-2026 12:00,19-01-2026 16:00,19-01-2026 20:00
742,237,Campus Notice Title 742,This is the description for campus notice number 742. Please read carefully.,https://example.com/notices/image_742.jpg,pending,30-01-2026 16:00,13-02-2026 16:00,07-01-2026 09:00,07-01-2026 16:00
743,559,Campus Notice Title 743,This is the description for campus notice number 743. Please read carefully.,https://example.com/notices/image_743.jpg,published,25-01-2026 12:00,02-02-2026 12:00,26-03-2026 16:00,26-03-2026 21:00
744,358,Campus Notice Title 744,This is the description for campus notice number 744. Please read carefully.,https://example.com/notices/image_744.jpg,pending,15-01-2026 13:00,03-02-2026 13:00,30-01-2026 10:00,30-01-2026 16:00
745,675,Campus Notice Title 745,This is the description for campus notice number 745. Please read carefully.,https://example.com/notices/image_745.jpg,published,13-01-2026 12:00,31-01-2026 12:00,10-02-2026 12:00,10-02-2026 22:00
746,67,Campus Notice Title 746,This is the description for campus notice number 746. Please read carefully.,https://example.com/notices/image_746.jpg,published,06-03-2026 11:00,25-03-2026 11:00,29-03-2026 13:00,29-03-2026 16:00
747,417,Campus Notice Title 747,This is the description for campus notice number 747. Please read carefully.,https://example.com/notices/image_747.jpg,pending,17-02-2026 10:00,10-03-2026 10:00,21-03-2026 13:00,21-03-2026 22:00
748,872,Campus Notice Title 748,This is the description for campus notice number 748. Please read carefully.,https://example.com/notices/image_748.jpg,published,15-03-2026 13:00,30-03-2026 13:00,15-03-2026 16:00,15-03-2026 22:00
749,753,Campus Notice Title 749,This is the description for campus notice number 749. Please read carefully.,https://example.com/notices/image_749.jpg,published,16-01-2026 11:00,13-02-2026 11:00,01-02-2026 15:00,02-02-2026 01:00
750,282,Campus Notice Title 750,This is the description for campus notice number 750. Please read carefully.,https://example.com/notices/image_750.jpg,rejected,13-02-2026 14:00,22-02-2026 14:00,12-02-2026 09:00,12-02-2026 18:00
751,682,Campus Notice Title 751,This is the description for campus notice number 751. Please read carefully.,https://example.com/notices/image_751.jpg,pending,17-01-2026 15:00,10-02-2026 15:00,24-03-2026 16:00,25-03-2026 00:00
752,811,Campus Notice Title 752,This is the description for campus notice number 752. Please read carefully.,https://example.com/notices/image_752.jpg,draft,09-02-2026 14:00,25-02-2026 14:00,09-01-2026 16:00,10-01-2026 02:00
753,82,Campus Notice Title 753,This is the description for campus notice number 753. Please read carefully.,https://example.com/notices/image_753.jpg,rejected,11-01-2026 10:00,23-01-2026 10:00,09-01-2026 09:00,09-01-2026 13:00
754,662,Campus Notice Title 754,This is the description for campus notice number 754. Please read carefully.,https://example.com/notices/image_754.jpg,draft,07-01-2026 15:00,05-02-2026 15:00,29-01-2026 16:00,29-01-2026 18:00
755,387,Campus Notice Title 755,This is the description for campus notice number 755. Please read carefully.,https://example.com/notices/image_755.jpg,published,18-01-2026 15:00,15-02-2026 15:00,21-01-2026 15:00,21-01-2026 18:00
756,66,Campus Notice Title 756,This is the description for campus notice number 756. Please read carefully.,https://example.com/notices/image_756.jpg,published,23-03-2026 09:00,13-04-2026 09:00,09-02-2026 15:00,09-02-2026 20:00
757,533,Campus Notice Title 757,This is the description for campus notice number 757. Please read carefully.,https://example.com/notices/image_757.jpg,published,14-01-2026 14:00,29-01-2026 14:00,07-01-2026 17:00,08-01-2026 00:00
