event_id,user_id,event_name,event_description,event_type,location,event_image,start_date,end_date,created_at,updated_at
2201,291,Event 2201,This is description for event 2201,Seminar,Hyderabad,event_2201.jpg,2024-03-15 07:21:00,2024-03-18 07:21:00,2024-03-08 07:21:00,2024-03-20 07:21:00
2202,976,Event 2202,This is description for event 2202,Seminar,Mumbai,event_2202.jpg,2025-04-09 15:53:00,2025-04-10 15:53:00,2025-04-01 15:53:00,2025-04-17 15:53:00
2203,385,Event 2203,This is description for event 2203,Workshop,Mumbai,event_2203.jpg,2024-11-06 05:19:00,2024-11-07 05:19:00,2024-11-02 05:19:00,2024-11-05 05:19:00
2204,299,Event 2204,This is description for event 2204,Cultural,Bangalore,event_2204.jpg,2024-05-09 13:58:00,2024-05-11 13:58:00,2024-05-08 13:58:00,2024-05-12 13:58:00
2205,810,Event 2205,This is description for event 2205,Workshop,Bangalore,event_2205.jpg,2024-09-11 04:48:00,2024-09-11 04:48:00,2024-09-02 04:48:00,2024-09-07 04:48:00
2206,617,Event 2206,This is description for event 2206,Seminar,Delhi,event_2206.jpg,2023-02-04 04:11:00,2023-02-07 04:11:00,2023-01-27 04:11:00,2023-02-02 04:11:00
2207,608,Event 2207,This is description for event 2207,Cultural,Pune,event_2207.jpg,2025-01-17 06:21:00,2025-01-18 06:21:00,2025-01-15 06:21:00,2025-01-16 06:21:00
2208,762,Event 2208,This is description for event 2208,Technical,Pune,event_2208.jpg,2024-09-28 17:27:00,2024-09-29 17:27:00,2024-09-21 17:27:00,2024-09-26 17:27:00
2209,227,Event 2209,This is description for event 2209,Technical,Delhi,event_2209.jpg,2025-09-26 04:32:00,2025-09-26 04:32:00,2025-09-23 04:32:00,2025-10-11 04:32:00
2210,141,Event 2210,This is description for event 2210,Sports,Hyderabad,event_2210.jpg,2025-08-23 11:32:00,2025-08-24 11:32:00,2025-08-21 11:32:00,2025-09-10 11:32:00
2211,302,Event 2211,This is description for event 2211,Cultural,Bangalore,event_2211.jpg,2025-05-28 21:15:00,2025-05-29 21:15:00,2025-05-26 21:15:00,2025-05-28 21:15:00
2212,277,Event 2212,This is description for event 2212,Technical,Delhi,event_2212.jpg,2023-09-09 21:30:00,2023-09-12 21:30:00,2023-09-01 21:30:00,2023-09-13 21:30:00
2213,540,Event 2213,This is description for event 2213,Sports,Hyderabad,event_2213.jpg,2025-12-10 12:04:00,2025-12-10 12:04:00,2025-12-05 12:04:00,2025-12-16 12:04:00
2214,244,Event 2214,This is description for event 2214,Seminar,Delhi,event_2214.jpg,2024-04-12 02:51:00,2024-04-13 02:51:00,2024-04-02 02:51:00,2024-04-04 02:51:00
2215,440,Event 2215,This is description for event 2215,Technical,Delhi,event_2215.jpg,2024-09-01 16:34:00,2024-09-03 16:34:00,2024-08-27 16:34:00,2024-09-23 16:34:00
2216,553,Event 2216,This is description for event 2216,Sports,Pune,event_2216.jpg,2024-10-18 23:18:00,2024-10-20 23:18:00,2024-10-09 23:18:00,2024-10-17 23:18:00
2217,1000,Event 2217,This is description for event 2217,Workshop,Delhi,event_2217.jpg,2024-05-07 20:43:00,2024-05-07 20:43:00,2024-04-27 20:43:00,2024-05-05 20:43:00
2218,655,Event 2218,This is description for event 2218,Technical,Bangalore,event_2218.jpg,2025-12-05 09:39:00,2025-12-06 09:39:00,2025-12-02 09:39:00,2025-12-04 09:39:00
2219,389,Event 2219,This is description for event 2219,Workshop,Pune,event_2219.jpg,2023-10-27 15:03:00,2023-10-28 15:03:00,2023-10-23 15:03:00,2023-11-11 15:03:00
2220,927,Event 2220,This is description for event 2220,Seminar,Bangalore,event_2220.jpg,2023-05-28 21:55:00,2023-05-28 21:55:00,2023-05-22 21:55:00,2023-05-23 21:55:00
2221,31,Event 2221,This is description for event 2221,Workshop,Mumbai,event_2221.jpg,2024-04-19 13:50:00,2024-04-19 13:50:00,2024-04-12 13:50:00,2024-04-23 13:50:00
2222,588,Event 2222,This is description for event 2222,Workshop,Pune,event_2222.jpg,2023-11-06 23:46:00,2023-11-08 23:46:00,2023-10-30 23:46:00,2023-10-31 23:46:00
2223,465,Event 2223,This is description for event 2223,Seminar,Mumbai,event_2223.jpg,2025-12-24 14:18:00,2025-12-24 14:18:00,2025-12-15 14:18:00,2025-12-27 14:18:00
2224,680,Event 2224,This is description for event 2224,Cultural,Hyderabad,event_2224.jpg,2023-06-20 04:43:00,2023-06-21 04:43:00,2023-06-13 04:43:00,2023-07-04 04:43:00
2225,347,Event 2225,This is description for event 2225,Technical,Delhi,event_2225.jpg,2023-05-07 17:41:00,2023-05-10 17:41:00,2023-05-01 17:41:00,2023-05-15 17:41:00
2226,916,Event 2226,This is description for event 2226,Seminar,Bangalore,event_2226.jpg,2023-11-01 08:52:00,2023-11-02 08:52:00,2023-10-31 08:52:00,2023-11-23 08:52:00
2227,634,Event 2227,This is description for event 2227,Workshop,Bangalore,event_2227.jpg,2025-12-18 00:33:00,2025-12-19 00:33:00,2025-12-12 00:33:00,2026-01-11 00:33:00
2228,648,Event 2228,This is description for event 2228,Cultural,Pune,event_2228.jpg,2024-10-30 14:14:00,2024-10-31 14:14:00,2024-10-28 14:14:00,2024-11-21 14:14:00
2229,675,Event 2229,This is description for event 2229,Seminar,Mumbai,event_2229.jpg,2025-05-30 02:51:00,2025-06-02 02:51:00,2025-05-21 02:51:00,2025-05-29 02:51:00
2230,701,Event 2230,This is description for event 2230,Cultural,Mumbai,event_2230.jpg,2024-03-13 11:33:00,2024-03-16 11:33:00,2024-03-03 11:33:00,2024-03-25 11:33:00
2231,970,Event 2231,This is description for event 2231,Cultural,Pune,event_2231.jpg,2023-01-19 03:48:00,2023-01-22 03:48:00,2023-01-16 03:48:00,2023-02-09 03:48:00
2232,790,Event 2232,This is description for event 2232,Sports,Delhi,event_2232.jpg,2023-04-21 18:16:00,2023-04-24 18:16:00,2023-04-12 18:16:00,2023-04-14 18:16:00
2233,377,Event 2233,This is description for event 2233,Sports,Delhi,event_2233.jpg,2023-03-06 21:30:00,2023-03-07 21:30:00,2023-02-28 21:30:00,2023-03-08 21:30:00
2234,515,Event 2234,This is description for event 2234,Cultural,Mumbai,event_2234.jpg,2023-06-25 10:57:00,2023-06-28 10:57:00,2023-06-15 10:57:00,2023-07-05 10:57:00
2235,121,Event 2235,This is description for event 2235,Seminar,Delhi,event_2235.jpg,2025-11-06 20:14:00,2025-11-06 20:14:00,2025-10-30 20:14:00,2025-11-26 20:14:00
2236,61,Event 2236,This is description for event 2236,Seminar,Bangalore,event_2236.jpg,2023-09-10 09:06:00,2023-09-11 09:06:00,2023-09-04 09:06:00,2023-09-22 09:06:00
2237,254,Event 2237,This is description for event 2237,Technical,Hyderabad,event_2237.jpg,2025-09-17 15:43:00,2025-09-20 15:43:00,2025-09-13 15:43:00,2025-10-01 15:43:00
2238,401,Event 2238,This is description for event 2238,Cultural,Delhi,event_2238.jpg,2024-02-06 16:01:00,2024-02-08 16:01:00,2024-01-31 16:01:00,2024-02-08 16:01:00
2239,523,Event 2239,This is description for event 2239,Seminar,Hyderabad,event_2239.jpg,2025-11-02 16:33:00,2025-11-04 16:33:00,2025-10-24 16:33:00,2025-10-31 16:33:00
2240,475,Event 2240,This is description for event 2240,Cultural,Pune,event_2240.jpg,2025-07-29 14:55:00,2025-07-30 14:55:00,2025-07-23 14:55:00,2025-08-01 14:55:00
2241,842,Event 2241,This is description for event 2241,Technical,Bangalore,event_2241.jpg,2023-04-23 06:57:00,2023-04-24 06:57:00,2023-04-20 06:57:00,2023-05-08 06:57:00
2242,901,Event 2242,This is description for event 2242,Technical,Bangalore,event_2242.jpg,2025-01-08 10:59:00,2025-01-11 10:59:00,2025-01-01 10:59:00,2025-01-31 10:59:00
2243,732,Event 2243,This is description for event 2243,Seminar,Pune,event_2243.jpg,2024-11-19 18:32:00,2024-11-22 18:32:00,2024-11-16 18:32:00,2024-12-06 18:32:00
2244,989,Event 2244,This is description for event 2244,Seminar,Bangalore,event_2244.jpg,2023-03-19 03:07:00,2023-03-20 03:07:00,2023-03-15 03:07:00,2023-04-11 03:07:00
2245,771,Event 2245,This is description for event 2245,Seminar,Delhi,event_2245.jpg,2024-01-08 13:23:00,2024-01-11 13:23:00,2023-12-29 13:23:00,2024-01-20 13:23:00
2246,149,Event 2246,This is description for event 2246,Technical,Hyderabad,event_2246.jpg,2023-07-16 02:42:00,2023-07-18 02:42:00,2023-07-08 02:42:00,2023-07-11 02:42:00
2247,365,Event 2247,This is description for event 2247,Technical,Pune,event_2247.jpg,2025-03-09 16:15:00,2025-03-09 16:15:00,2025-03-07 16:15:00,2025-03-21 16:15:00
2248,921,Event 2248,This is description for event 2248,Technical,Delhi,event_2248.jpg,2025-11-05 12:52:00,2025-11-07 12:52:00,2025-10-31 12:52:00,2025-11-21 12:52:00
2249,313,Event 2249,This is description for event 2249,Technical,Hyderabad,event_2249.jpg,2023-09-29 22:36:00,2023-10-02 22:36:00,2023-09-26 22:36:00,2023-10-25 22:36:00
2250,738,Event 2250,This is description for event 2250,Seminar,Hyderabad,event_2250.jpg,2024-10-13 04:41:00,2024-10-13 04:41:00,2024-10-03 04:41:00,2024-10-29 04:41:00
2251,682,Event 2251,This is description for event 2251,Workshop,Mumbai,event_2251.jpg,2023-01-24 01:20:00,2023-01-25 01:20:00,2023-01-19 01:20:00,2023-01-24 01:20:00
2252,628,Event 2252,This is description for event 2252,Seminar,Delhi,event_2252.jpg,2023-10-31 14:51:00,2023-11-02 14:51:00,2023-10-21 14:51:00,2023-10-23 14:51:00
2253,687,Event 2253,This is description for event 2253,Seminar,Bangalore,event_2253.jpg,2024-02-13 03:06:00,2024-02-13 03:06:00,2024-02-10 03:06:00,2024-02-23 03:06:00
2254,32,Event 2254,This is description for event 2254,Sports,Bangalore,event_2254.jpg,2024-10-30 08:04:00,2024-11-02 08:04:00,2024-10-23 08:04:00,2024-11-12 08:04:00
2255,271,Event 2255,This is description for event 2255,Cultural,Pune,event_2255.jpg,2025-04-03 04:48:00,2025-04-06 04:48:00,2025-03-30 04:48:00,2025-04-25 04:48:00
2256,483,Event 2256,This is description for event 2256,Seminar,Delhi,event_2256.jpg,2025-03-09 09:18:00,2025-03-10 09:18:00,2025-03-05 09:18:00,2025-03-17 09:18:00
2257,723,Event 2257,This is description for event 2257,Sports,Delhi,event_2257.jpg,2023-12-31 23:44:00,2024-01-02 23:44:00,2023-12-22 23:44:00,2024-01-02 23:44:00
2258,661,Event 2258,This is description for event 2258,Technical,Bangalore,event_2258.jpg,2024-08-23 22:54:00,2024-08-24 22:54:00,2024-08-20 22:54:00,2024-08-21 22:54:00
2259,407,Event 2259,This is description for event 2259,Sports,Delhi,event_2259.jpg,2023-09-27 18:56:00,2023-09-30 18:56:00,2023-09-22 18:56:00,2023-09-23 18:56:00
2260,331,Event 2260,This is description for event 2260,Workshop,Pune,event_2260.jpg,2025-07-02 13:29:00,2025-07-02 13:29:00,2025-06-23 13:29:00,2025-06-30 13:29:00
2261,367,Event 2261,This is description for event 2261,Workshop,Pune,event_2261.jpg,2023-09-04 11:23:00,2023-09-05 11:23:00,2023-08-25 11:23:00,2023-09-15 11:23:00
2262,59,Event 2262,This is description for event 2262,Cultural,Mumbai,event_2262.jpg,2024-07-31 09:05:00,2024-08-03 09:05:00,2024-07-25 09:05:00,2024-08-19 09:05:00
2263,449,Event 2263,This is description for event 2263,Cultural,Hyderabad,event_2263.jpg,2025-10-05 00:27:00,2025-10-07 00:27:00,2025-09-29 00:27:00,2025-10-28 00:27:00
2264,878,Event 2264,This is description for event 2264,Sports,Hyderabad,event_2264.jpg,2024-06-30 15:20:00,2024-07-02 15:20:00,2024-06-26 15:20:00,2024-07-25 15:20:00
2265,850,Event 2265,This is description for event 2265,Workshop,Mumbai,event_2265.jpg,2025-02-08 08:38:00,2025-02-10 08:38:00,2025-02-06 08:38:00,2025-03-07 08:38:00
2266,103,Event 2266,This is description for event 2266,Sports,Mumbai,event_2266.jpg,2025-12-11 05:32:00,2025-12-11 05:32:00,2025-12-09 05:32:00,2025-12-27 05:32:00
2267,476,Event 2267,This is description for event 2267,Technical,Mumbai,event_2267.jpg,2024-06-11 22:40:00,2024-06-12 22:40:00,2024-06-04 22:40:00,2024-06-07 22:40:00
2268,17,Event 2268,This is description for event 2268,Cultural,Hyderabad,event_2268.jpg,2023-04-04 08:20:00,2023-04-07 08:20:00,2023-03-31 08:20:00,2023-04-03 08:20:00
2269,436,Event 2269,This is description for event 2269,Sports,Mumbai,event_2269.jpg,2023-03-19 21:01:00,2023-03-20 21:01:00,2023-03-11 21:01:00,2023-03-19 21:01:00
2270,479,Event 2270,This is description for event 2270,Technical,Mumbai,event_2270.jpg,2024-04-09 19:57:00,2024-04-12 19:57:00,2024-04-02 19:57:00,2024-04-13 19:57:00
2271,301,Event 2271,This is description for event 2271,Cultural,Mumbai,event_2271.jpg,2025-08-18 13:48:00,2025-08-19 13:48:00,2025-08-14 13:48:00,2025-08-24 13:48:00
2272,282,Event 2272,This is description for event 2272,Technical,Mumbai,event_2272.jpg,2023-07-15 09:55:00,2023-07-18 09:55:00,2023-07-05 09:55:00,2023-07-30 09:55:00
2273,375,Event 2273,This is description for event 2273,Sports,Bangalore,event_2273.jpg,2023-11-25 17:08:00,2023-11-25 17:08:00,2023-11-18 17:08:00,2023-12-12 17:08:00
2274,27,Event 2274,This is description for event 2274,Sports,Mumbai,event_2274.jpg,2025-04-09 18:14:00,2025-04-09 18:14:00,2025-04-06 18:14:00,2025-05-02 18:14:00
2275,937,Event 2275,This is description for event 2275,Sports,Delhi,event_2275.jpg,2024-11-29 16:35:00,2024-11-29 16:35:00,2024-11-23 16:35:00,2024-12-11 16:35:00
2276,521,Event 2276,This is description for event 2276,Seminar,Pune,event_2276.jpg,2024-11-28 06:00:00,2024-11-29 06:00:00,2024-11-26 06:00:00,2024-12-04 06:00:00
2277,774,Event 2277,This is description for event 2277,Cultural,Bangalore,event_2277.jpg,2024-01-26 11:38:00,2024-01-28 11:38:00,2024-01-24 11:38:00,2024-01-26 11:38:00
2278,80,Event 2278,This is description for event 2278,Technical,Hyderabad,event_2278.jpg,2023-02-21 01:41:00,2023-02-22 01:41:00,2023-02-14 01:41:00,2023-02-26 01:41:00
2279,100,Event 2279,This is description for event 2279,Cultural,Bangalore,event_2279.jpg,2024-07-05 21:22:00,2024-07-05 21:22:00,2024-06-27 21:22:00,2024-07-23 21:22:00
2280,551,Event 2280,This is description for event 2280,Workshop,Mumbai,event_2280.jpg,2023-12-10 10:42:00,2023-12-10 10:42:00,2023-12-03 10:42:00,2023-12-24 10:42:00
2281,463,Event 2281,This is description for event 2281,Workshop,Bangalore,event_2281.jpg,2023-11-16 00:17:00,2023-11-19 00:17:00,2023-11-15 00:17:00,2023-12-07 00:17:00
2282,155,Event 2282,This is description for event 2282,Cultural,Pune,event_2282.jpg,2024-03-25 23:13:00,2024-03-26 23:13:00,2024-03-18 23:13:00,2024-04-15 23:13:00
2283,728,Event 2283,This is description for event 2283,Cultural,Hyderabad,event_2283.jpg,2025-07-07 10:30:00,2025-07-10 10:30:00,2025-06-29 10:30:00,2025-07-01 10:30:00
2284,407,Event 2284,This is description for event 2284,Workshop,Pune,event_2284.jpg,2023-05-07 20:03:00,2023-05-07 20:03:00,2023-04-29 20:03:00,2023-05-26 20:03:00
2285,311,Event 2285,This is description for event 2285,Sports,Bangalore,event_2285.jpg,2023-09-06 12:45:00,2023-09-08 12:45:00,2023-08-30 12:45:00,2023-09-10 12:45:00
2286,105,Event 2286,This is description for event 2286,Workshop,Bangalore,event_2286.jpg,2023-08-16 14:43:00,2023-08-16 14:43:00,2023-08-09 14:43:00,2023-09-04 14:43:00
2287,508,Event 2287,This is description for event 2287,Cultural,Hyderabad,event_2287.jpg,2025-03-06 23:07:00,2025-03-07 23:07:00,2025-03-03 23:07:00,2025-03-24 23:07:00
2288,862,Event 2288,This is description for event 2288,Sports,Hyderabad,event_2288.jpg,2024-02-22 01:08:00,2024-02-25 01:08:00,2024-02-14 01:08:00,2024-02-27 01:08:00
2289,786,Event 2289,This is description for event 2289,Workshop,Delhi,event_2289.jpg,2023-11-16 11:27:00,2023-11-17 11:27:00,2023-11-14 11:27:00,2023-11-20 11:27:00
2290,968,Event 2290,This is description for event 2290,Sports,Delhi,event_2290.jpg,2024-06-17 06:40:00,2024-06-20 06:40:00,2024-06-13 06:40:00,2024-07-05 06:40:00
2291,357,Event 2291,This is description for event 2291,Workshop,Mumbai,event_2291.jpg,2024-04-05 04:38:00,2024-04-08 04:38:00,2024-04-03 04:38:00,2024-04-23 04:38:00
2292,975,Event 2292,This is description for event 2292,Technical,Mumbai,event_2292.jpg,2024-02-09 15:46:00,2024-02-11 15:46:00,2024-01-30 15:46:00,2024-02-22 15:46:00
2293,823,Event 2293,This is description for event 2293,Seminar,Pune,event_2293.jpg,2024-01-11 09:16:00,2024-01-13 09:16:00,2024-01-07 09:16:00,2024-01-22 09:16:00
2294,237,Event 2294,This is description for event 2294,Seminar,Pune,event_2294.jpg,2025-08-05 08:32:00,2025-08-06 08:32:00,2025-07-29 08:32:00,2025-07-31 08:32:00
2295,854,Event 2295,This is description for event 2295,Cultural,Delhi,event_2295.jpg,2025-10-19 23:55:00,2025-10-22 23:55:00,2025-10-15 23:55:00,2025-10-21 23:55:00
2296,49,Event 2296,This is description for event 2296,Technical,Hyderabad,event_2296.jpg,2023-09-28 15:17:00,2023-10-01 15:17:00,2023-09-25 15:17:00,2023-09-30 15:17:00
2297,481,Event 2297,This is description for event 2297,Technical,Delhi,event_2297.jpg,2024-08-05 21:10:00,2024-08-08 21:10:00,2024-07-29 21:10:00,2024-08-16 21:10:00
2298,380,Event 2298,This is description for event 2298,Technical,Bangalore,event_2298.jpg,2025-10-21 09:16:00,2025-10-22 09:16:00,2025-10-16 09:16:00,2025-11-08 09:16:00
2299,395,Event 2299,This is description for event 2299,Sports,Hyderabad,event_2299.jpg,2025-09-15 03:24:00,2025-09-17 03:24:00,2025-09-14 03:24:00,2025-10-02 03:24:00
2300,885,Event 2300,This is description for event 2300,Seminar,Delhi,event_2300.jpg,2024-03-11 07:08:00,2024-03-12 07:08:00,2024-03-02 07:08:00,2024-03-15 07:08:00
2301,530,Event 2301,This is description for event 2301,Technical,Delhi,event_2301.jpg,2024-11-11 06:00:00,2024-11-11 06:00:00,2024-11-06 06:00:00,2024-11-16 06:00:00
2302,716,Event 2302,This is description for event 2302,Sports,Pune,event_2302.jpg,2024-02-24 09:33:00,2024-02-25 09:33:00,2024-02-23 09:33:00,2024-03-02 09:33:00
2303,297,Event 2303,This is description for event 2303,Technical,Delhi,event_2303.jpg,2024-04-01 01:29:00,2024-04-03 01:29:00,2024-03-25 01:29:00,2024-04-08 01:29:00
2304,301,Event 2304,This is description for event 2304,Workshop,Mumbai,event_2304.jpg,2023-07-11 21:48:00,2023-07-11 21:48:00,2023-07-06 21:48:00,2023-08-05 21:48:00
2305,957,Event 2305,This is description for event 2305,Cultural,Delhi,event_2305.jpg,2024-01-30 20:47:00,2024-02-02 20:47:00,2024-01-21 20:47:00,2024-02-01 20:47:00
2306,816,Event 2306,This is description for event 2306,Technical,Mumbai,event_2306.jpg,2024-11-26 10:34:00,2024-11-29 10:34:00,2024-11-20 10:34:00,2024-12-08 10:34:00
2307,951,Event 2307,This is description for event 2307,Sports,Delhi,event_2307.jpg,2024-11-25 04:16:00,2024-11-26 04:16:00,2024-11-17 04:16:00,2024-12-14 04:16:00
2308,295,Event 2308,This is description for event 2308,Cultural,Hyderabad,event_2308.jpg,2024-08-01 16:24:00,2024-08-02 16:24:00,2024-07-27 16:24:00,2024-08-07 16:24:00
2309,596,Event 2309,This is description for event 2309,Workshop,Delhi,event_2309.jpg,2025-09-25 02:30:00,2025-09-26 02:30:00,2025-09-18 02:30:00,2025-10-01 02:30:00
2310,305,Event 2310,This is description for event 2310,Seminar,Pune,event_2310.jpg,2024-02-25 12:31:00,2024-02-26 12:31:00,2024-02-21 12:31:00,2024-02-22 12:31:00
2311,243,Event 2311,This is description for event 2311,Seminar,Delhi,event_2311.jpg,2023-03-19 08:57:00,2023-03-20 08:57:00,2023-03-17 08:57:00,2023-04-09 08:57:00
2312,166,Event 2312,This is description for event 2312,Technical,Hyderabad,event_2312.jpg,2024-10-01 09:03:00,2024-10-02 09:03:00,2024-09-29 09:03:00,2024-10-11 09:03:00
2313,245,Event 2313,This is description for event 2313,Seminar,Delhi,event_2313.jpg,2023-06-14 01:47:00,2023-06-15 01:47:00,2023-06-05 01:47:00,2023-06-19 01:47:00
2314,651,Event 2314,This is description for event 2314,Workshop,Pune,event_2314.jpg,2023-02-01 17:32:00,2023-02-03 17:32:00,2023-01-24 17:32:00,2023-02-15 17:32:00
2315,633,Event 2315,This is description for event 2315,Technical,Delhi,event_2315.jpg,2023-08-20 02:02:00,2023-08-21 02:02:00,2023-08-18 02:02:00,2023-09-15 02:02:00
2316,314,Event 2316,This is description for event 2316,Cultural,Mumbai,event_2316.jpg,2024-09-01 09:46:00,2024-09-01 09:46:00,2024-08-22 09:46:00,2024-09-01 09:46:00
2317,512,Event 2317,This is description for event 2317,Cultural,Delhi,event_2317.jpg,2025-02-23 08:05:00,2025-02-23 08:05:00,2025-02-21 08:05:00,2025-03-16 08:05:00
